lakeID,treatment,rep,incub_days,totalCH4_umol,totalCO2_umol
CR,BES,3,29.8333333333333,0.0573744589004821,0.850577895845197
CR,control,1,0,0.843012714516089,1.61271929824497
CR,control,1,14.8333333333333,1.09186983950622,2.22946046219089
CR,control,1,20.125,0.63839031060533,1.41826138827157
CR,control,1,24.75,0.849059381585308,1.9504187566227
CR,control,1,29.8333333333333,0.0654369349358423,1.01367249105543
CR,control,2,0,0.79195075558319,1.59449153848201
CR,control,2,14.8333333333333,1.01161985813297,2.09539241312961
CR,control,2,20.125,0.773259388489033,1.6590634168366
CR,control,2,24.75,0.799428956136514,1.79270434074109
CR,control,2,29.8333333333333,0.061261753884982,0.922971631378304
CR,control,3,0,0.866654806020716,1.77414323029319
CR,control,3,14.8333333333333,0.937700623746421,2.26631630044966
CR,control,3,20.125,0.798733017103954,2.08570681840607
CR,control,3,24.75,0.730545351915755,2.03258634182161
CR,control,3,29.8333333333333,0.0538862235034332,1.03471605535852
CYB,algal,1,0,0.861474449642835,3.57954537942402
CYB,algal,1,15.8333333333333,2.03306930761681,5.08481371316419
CYB,algal,1,20.7916666666667,2.21753536893841,5.28566645653214
CYB,algal,1,26.7916666666667,2.25953546982912,5.23751261787966
CYB,algal,1,5,1.22999494355469,4.22863681114789
CYB,algal,2,0,0.956750948806176,3.88362338012946
CYB,algal,2,15.8333333333333,2.05803664186545,5.21237927585044
CYB,algal,2,20.7916666666667,2.22489705667874,5.47788161973849
CYB,algal,2,26.7916666666667,2.23450669448151,5.34976724036625
CYB,algal,2,5,1.35385031719546,4.60066663033523
CYB,algal,3,0,0.974530262035787,3.92454134096691
CYB,algal,3,15.8333333333333,2.08739238995203,5.32018250094022
CYB,algal,3,20.7916666666667,2.27151657900332,5.59463457173931
CYB,algal,3,26.7916666666667,2.18973683369725,5.28871844325395
CYB,algal,3,5,1.38782794343347,4.60146224343718
CYB,algalBES,1,0,0.840227472357741,3.84546098248234
CYB,algalBES,1,15.8333333333333,0.959200960977464,4.4122856702892
CYB,algalBES,1,20.7916666666667,0.910388233577397,4.45835917779992
CYB,algalBES,1,26.7916666666667,0.7869089202608,4.17096741973767
CYB,algalBES,1,5,0.922744536120579,4.21220397019914
CYB,algalBES,2,0,0.646182599689669,3.14562542986511
CYB,algalBES,2,15.8333333333333,0.965131611960073,4.31553381509496
CYB,algalBES,2,20.7916666666667,0.901627821141909,4.22436962549204
CYB,algalBES,2,26.7916666666667,0.811714702338477,4.0543298979619
CYB,algalBES,2,5,0.758377586533394,3.49939686573419
CYB,algalBES,3,0,0.562976852724127,2.65848614981448
CYB,algalBES,3,15.8333333333333,0.978757470636704,4.28831142699157
CYB,algalBES,3,20.7916666666667,0.904650984601263,4.17328602172776
CYB,algalBES,3,26.7916666666667,0.824111814336936,4.07391824089039
CYB,algalBES,3,5,0.758503522441894,3.36069735330763
CYB,BES,1,0,1.10636909764084,4.20669341146559
CYB,BES,1,15.8333333333333,1.20015108125897,4.04182711178015
CYB,BES,1,20.7916666666667,1.17666715695695,3.88609519572839
CYB,BES,1,26.7916666666667,0.995145426666152,3.48103492467232
CYB,BES,1,5,1.29145314897401,4.37507663995476
CYB,BES,2,0,0.883237969766828,3.514401262184
CYB,BES,2,15.8333333333333,1.25038259608361,3.98824909431206
CYB,BES,2,20.7916666666667,1.15700510036477,3.77801853346092
CYB,BES,2,26.7916666666667,0.98784987886204,3.42270918396108
CYB,BES,2,5,1.28106553900824,4.46046156054646
CYB,BES,3,0,0.791655605241426,3.36033949336468
CYB,BES,3,15.8333333333333,1.10903816843602,3.67722929935201
CYB,BES,3,20.7916666666667,1.06835255162468,3.66614920574609
CYB,BES,3,26.7916666666667,0.902843773449647,3.31329799292345
CYB,BES,3,5,0.958579428139219,3.46073516958713
CYB,control,1,0,1.39793536348705,3.73835425196213
CYB,control,1,15.8333333333333,1.65406166820462,4.16282153077423
CYB,control,1,20.7916666666667,1.50798977408862,4.16594746993529
CYB,control,1,26.7916666666667,1.22788863724854,4.06027833782262
CYB,control,1,5,1.8579761162764,4.77313486291625
CYB,control,2,0,1.06892944650045,3.7673229840037
CYB,control,2,15.8333333333333,1.49087531336136,4.22985408696119
CYB,control,2,20.7916666666667,1.36804798464728,4.3271366862608
CYB,control,2,26.7916666666667,1.14909477084437,4.1287682455143
CYB,control,2,5,1.42470222546474,4.5401277943525
CYB,control,3,0,1.06357478429022,3.68539744180711
CYB,control,3,15.8333333333333,1.26450354920105,4.11448800207175
CYB,control,3,20.7916666666667,1.06725438592256,4.17736778872971
CYB,control,3,26.7916666666667,0.981216674110784,4.09573636964036
CYB,control,3,5,1.22595191055907,3.81667726199873
HB,algal,1,0,1.14028366850771,2.83627731833049
HB,algal,1,15,0.147726156518525,1.79324999131703
HB,algal,1,20.0833333333333,1.43588400995548,3.07740308163203
HB,algal,1,25.1666666666667,1.80584644986004,3.68099145713736
HB,algal,1,5.29166666666667,1.17625273642823,2.52433328079468
HB,algal,1,9.91666666666667,1.93317050401707,3.96777125392196
HB,algal,2,0,1.06484940332219,2.56480692191092
HB,algal,2,15,0.172854828114559,2.07376301052829
HB,algal,2,25.1666666666667,1.72413194469227,3.646733925931
HB,algal,2,5.29166666666667,1.15870876725795,2.42900006778895
HB,algal,2,9.91666666666667,2.23952028193921,4.46809287322087
HB,algal,3,0,0.982394906970259,2.38936879760494
HB,algal,3,15,0.165349640987475,1.94253789746257
HB,algal,3,20.0833333333333,2.02180625833535,4.14472391706435
HB,algal,3,5.29166666666667,1.35068073942713,2.8195530715057
HB,algal,3,9.91666666666667,2.18928676009495,4.42604278810865
HB,algalBES,1,0,0.742461290155775,2.41346661049752
HB,algalBES,1,15,0.0834788028902843,1.52052687752421
HB,algalBES,1,20.0833333333333,0.860024630130626,3.11534094076314
HB,algalBES,1,25.1666666666667,0.954849612669619,3.54538953454664
HB,algalBES,1,5.29166666666667,0.879002445255422,2.6588196887142
HB,algalBES,1,9.91666666666667,1.10974285080303,3.37906719657948
HB,algalBES,2,0,0.78537144270056,2.428661311008
HB,algalBES,2,15,0.0886204144136819,1.6886803693576
HB,algalBES,2,25.1666666666667,1.10379873623027,3.77613386225967
HB,algalBES,2,5.29166666666667,0.859251302277948,2.53176903530256
HB,algalBES,2,9.91666666666667,1.16089275850356,3.50111269242714
HB,algalBES,3,0,0.856630296050745,2.5780503276577
HB,algalBES,3,15,0.101514436170895,1.80678323141664
HB,algalBES,3,20.0833333333333,1.12368474662567,3.64840321948863
HB,algalBES,3,5.29166666666667,1.09877312461406,3.10350897061017
HB,algalBES,3,9.91666666666667,1.33871462961976,3.78266237453592
HB,BES,1,0,0.682426655664659,1.82641227064984
HB,BES,1,15,0.115275110037629,1.32117681469442
HB,BES,1,20.0833333333333,1.1187799600106,2.56702492744171
HB,BES,1,25.1666666666667,1.19240761165299,2.7478063480377
HB,BES,1,5.29166666666667,1.05437163242085,2.46756200556279
HB,BES,1,9.91666666666667,1.55936746704201,3.44704398552869
HB,BES,2,0,0.76301026135865,2.15331246619496
HB,BES,2,15,0.106093720949927,1.34190840062553
HB,BES,2,25.1666666666667,1.06216505662421,2.63657757133722
HB,BES,2,5.29166666666667,0.971717005172272,2.37662380716692
HB,BES,2,9.91666666666667,1.41962537816255,3.25499895207058
HB,BES,3,0,0.92235680862381,2.66461897531997
HB,BES,3,15,0.108938111713799,1.42214081000255
HB,BES,3,20.0833333333333,1.35249660817656,3.19850069350392
HB,BES,3,5.29166666666667,1.06775048125768,2.61758197293104
HB,BES,3,9.91666666666667,1.44597671114406,3.29327949219067
HB,control,1,0,0.89028069194714,1.90711443781347
HB,control,1,15,0.129880447634455,1.18692660719668
HB,control,1,20.0833333333333,1.23373283629577,2.709251383347
HB,control,1,25.1666666666667,1.05556555640578,2.34578080640077
HB,control,1,5.29166666666667,1.10376313368317,2.03254660460732
HB,control,1,9.91666666666667,1.79429126027775,3.26629977990272
HB,control,2,0,1.19527476068043,2.53910419750387
HB,control,2,15,0.135413243473408,1.26353408640683
HB,control,2,25.1666666666667,1.27570105739966,2.53840026059196
HB,control,2,5.29166666666667,1.28960745810619,2.33257727062806
HB,control,2,9.91666666666667,1.83575926848351,3.1833572920006
HB,control,3,0,1.16568088804288,2.65310538996527
HB,control,3,15,0.127783936466598,1.33131115027
HB,control,3,20.0833333333333,1.39056968362836,2.63654316994188
HB,control,3,5.29166666666667,1.20309230346801,2.36846530238223
HB,control,3,9.91666666666667,1.70308349881895,3.15162759680596
HH,algal,1,0,0.506996285596908,2.10056575990011
HH,algal,1,10.9583333333333,1.1605487885147,3.07480375984253
HH,algal,1,19.7916666666667,1.88643975941123,3.68533866174134
HH,algal,1,24.7916666666667,1.9127978998324,3.59690315626383
HH,algal,1,4.95833333333333,0.909958861710083,2.84483494157944
HH,algal,2,0,0.488289032290237,2.19151780537158
HH,algal,2,10.9583333333333,0.947288093718774,2.56740418036547
HH,algal,2,19.7916666666667,1.93885087645488,3.79141269177723
HH,algal,2,24.7916666666667,1.98854122393481,3.66439105033975
HH,algal,2,4.95833333333333,0.724392365049044,2.46466931825294
HH,algal,3,0,0.377253707721599,1.80301555783916
HH,algal,3,10.9583333333333,0.99405528102727,2.68203591395785
HH,algal,3,19.7916666666667,1.86713845248922,3.60244488115558
HH,algal,3,24.7916666666667,1.94025484827286,3.49856857749743
HH,algal,3,4.95833333333333,0.732735437817142,2.51404949430879
HH,algalBES,1,0,0.375373108966814,2.19689721015099
HH,algalBES,1,10.9583333333333,0.496111039764186,2.34310590557715
HH,algalBES,1,19.7916666666667,0.634595090767816,3.10760108648656
HH,algalBES,1,24.7916666666667,0.560447598570114,2.88235760764292
HH,algalBES,1,4.95833333333333,0.567308820303672,2.89466126852154
HH,algalBES,2,0,0.384653126764328,2.52761872745174
HH,algalBES,2,10.9583333333333,0.60780927845566,2.87570067001585
HH,algalBES,2,19.7916666666667,0.670772758337936,3.07354214960808
HH,algalBES,2,24.7916666666667,0.57991229074747,2.72002315512914
HH,algalBES,2,4.95833333333333,0.622276099456006,3.27646394937482
HH,algalBES,3,0,0.39286812680781,2.52999602491956
HH,algalBES,3,10.9583333333333,0.423486434525191,2.13534426618717
HH,algalBES,3,19.7916666666667,0.4991339892036,2.55237255161261
HH,algalBES,3,24.7916666666667,0.45167212769073,2.4200300087615
HH,algalBES,3,4.95833333333333,0.517237271275134,2.96394388476364
HH,BES,1,0,0.35924325118514,1.9068799877381
HH,BES,1,10.9583333333333,0.614216501183726,2.55688364459384
HH,BES,1,19.7916666666667,0.692273335406475,2.57423418263927
HH,BES,1,24.7916666666667,0.59786865205987,2.2625325251163
HH,BES,1,4.95833333333333,0.650035621287378,2.78046666370829
HH,BES,2,0,0.400053562485543,2.34596556783624
HH,BES,2,10.9583333333333,0.460040733852259,2.34478806597295
HH,BES,2,19.7916666666667,0.53857126548285,2.7377700445748
HH,BES,2,24.7916666666667,0.401583661008815,2.26548164332094
HH,BES,2,4.95833333333333,0.607834510028368,3.01398965078934
HH,BES,3,0,0.31072403542923,1.92671465232896
HH,BES,3,10.9583333333333,0.369966213653233,2.06329346626966
HH,BES,3,19.7916666666667,0.381380970288818,2.17649179194877
HH,BES,3,24.7916666666667,0.312859168689517,1.99922195641543
HH,BES,3,4.95833333333333,0.473688019585306,2.5672075527735
HH,control,1,0,0.38739753738327,1.55462271312586
HH,control,1,10.9583333333333,0.436703473028153,2.17632323825978
HH,control,1,19.7916666666667,0.336488894703082,2.4419006611925
HH,control,1,24.7916666666667,0.0918919978575843,2.41314876357443
HH,control,1,4.95833333333333,0.64649340607538,2.5935183085641
HH,control,2,0,0.434867441950506,1.71879633479806
HH,control,2,10.9583333333333,0.551793183647189,2.41165051030039
HH,control,2,19.7916666666667,0.450743212574883,2.58800245943617
HH,control,2,24.7916666666667,0.288125016364322,2.45987537505469
HH,control,2,4.95833333333333,0.69650824166758,2.51469759710605
HH,control,3,0,0.260910263477236,1.37717693791063
HH,control,3,10.9583333333333,0.248662101021064,1.85467368334384
HH,control,3,19.7916666666667,0.118790160825814,2.2571645732003
HH,control,3,24.7916666666667,0.0362304469636604,2.14506730012848
HH,control,3,4.95833333333333,0.402569041716686,2.00870110635059
JS,algal,1,0,0.538349297477815,1.85142877774303
JS,algal,1,11.9583333333333,1.51560713953327,2.98700255717232
JS,algal,1,17.2916666666667,1.72626272028376,3.16170967377286
JS,algal,1,22.0416666666667,2.83141834114918,4.45850784448195
JS,algal,1,6.95833333333333,1.00929673707332,2.52001266948346
JS,algal,2,0,0.559836629558335,1.60709169815246
JS,algal,2,11.9583333333333,1.30162959095387,2.54407956429591
JS,algal,2,17.2916666666667,1.40425780882199,2.59644931694127
JS,algal,2,22.0416666666667,2.34373732578514,3.76932334417741
JS,algal,2,6.95833333333333,0.900578833199994,2.05059759816609
JS,algal,3,0,0.312299876737605,2.24890801771144
JS,algal,3,11.9583333333333,0.690558939901638,3.9762785610845
JS,algal,3,17.2916666666667,0.847257662013315,3.25981805414258
JS,algal,3,22.0416666666667,1.63086735089463,4.58866981737843
JS,algal,3,6.95833333333333,0.39167548392626,2.93740101937986
JS,algalBES,1,0,1.18393065914243,4.81171526100852
JS,algalBES,1,11.9583333333333,0.847059192594465,5.8598195502939
JS,algalBES,1,17.2916666666667,0.579258936591148,5.29994354178679
JS,algalBES,1,22.0416666666667,0.655316449039796,7.60737588814853
JS,algalBES,1,6.95833333333333,0.899796726515822,4.89879275066987
JS,algalBES,2,0,0.0765790148272627,1.50527251612063
JS,algalBES,2,11.9583333333333,0.0919690204375433,2.45756018067224
JS,algalBES,2,17.2916666666667,0.0744261429617452,2.30259495602237
JS,algalBES,2,22.0416666666667,0.0782226119977005,2.92935755599633
JS,algalBES,2,6.95833333333333,0.0839760280830399,1.87764718626139
JS,algalBES,3,0,1.38129021609364,4.64615597121574
JS,algalBES,3,11.9583333333333,1.0864685927236,6.69737940207649
JS,algalBES,3,17.2916666666667,0.782807357854916,6.35705253024536
JS,algalBES,3,22.0416666666667,0.74832397380861,7.50201751321585
JS,algalBES,3,6.95833333333333,1.08897315675641,5.10645730981822
JS,BES,1,0,1.41131113324292,4.55291778499113
JS,BES,1,11.9583333333333,1.09801910042723,6.10632790908188
JS,BES,1,17.2916666666667,0.785765586155117,5.26865276724505
JS,BES,1,22.0416666666667,0.957418987920445,7.26655650933018
JS,BES,1,6.95833333333333,1.23049961348207,5.58559990469595
JS,BES,2,0,0.101479825483226,1.55327381972138
JS,BES,2,11.9583333333333,0.123786369639125,2.20447522948261
JS,BES,2,17.2916666666667,0.101890020724353,2.01120501717067
JS,BES,2,22.0416666666667,0.107138184658467,2.41419410767138
JS,BES,2,6.95833333333333,0.115176613100705,1.86360641534127
JS,BES,3,0,0.0870208407099419,1.50391398006244
JS,BES,3,11.9583333333333,0.148488154554327,2.27289863602174
JS,BES,3,17.2916666666667,0.116507724170817,1.89051589240005
JS,BES,3,22.0416666666667,0.131522013167891,2.31237138565545
JS,BES,3,6.95833333333333,0.126241262345034,1.89915123474787
JS,control,1,0,0.929733565041827,1.66285177206311
JS,control,1,11.9583333333333,1.31548535955849,2.98945460466033
JS,control,1,17.2916666666667,0.839316100506947,2.73045286008006
JS,control,1,22.0416666666667,0.65088492468948,3.71632340050871
JS,control,1,6.95833333333333,1.35096079265814,2.33374282021348
JS,control,2,0,1.00924143989863,1.80007757197057
JS,control,2,11.9583333333333,1.58992380603312,2.35144155446504
JS,control,2,17.2916666666667,1.3361255496261,2.24382126903725
JS,control,2,22.0416666666667,1.60764183551585,3.11178928582009
JS,control,2,6.95833333333333,1.5148594785301,2.36207937667096
JS,control,3,0,1.03226522246895,1.84338591618682
JS,control,3,11.9583333333333,1.57744807139484,2.48365023130576
JS,control,3,17.2916666666667,1.29016373707346,2.61197314422885
JS,control,3,22.0416666666667,1.45553188504218,3.21838765446142
JS,control,3,6.95833333333333,1.46036231542244,2.31125697343991
MI,algal,1,0,0.536483956518531,1.59218947613786
MI,algal,1,15.8333333333333,1.27084744386215,2.79107849796262
MI,algal,1,20.7916666666667,1.44304540283406,3.12786796135566
MI,algal,1,26.7916666666667,1.16809015736987,2.64288884631064
MI,algal,1,5,1.01934711624634,2.72109949703875
MI,algal,2,0,0.47064047048738,1.47697808942855
MI,algal,2,15.8333333333333,1.13642361233069,2.70865890568591
MI,algal,2,20.7916666666667,1.20594943009518,2.78084819239544
MI,algal,2,26.7916666666667,1.12262108754031,2.75275498398558
MI,algal,2,5,0.915266412652907,2.69160396369133
MI,algal,3,0,0.540689064047652,1.55755753269274
MI,algal,3,15.8333333333333,1.32675556834247,2.70424808058671
MI,algal,3,20.7916666666667,1.27133031107503,2.73062284071314
MI,algal,3,26.7916666666667,1.07913079824479,2.50441471214727
MI,algal,3,5,0.97516232297356,2.56381284730476
MI,algalBES,1,0,0.344799325513425,1.27427481169346
MI,algalBES,1,15.8333333333333,0.478210011956668,2.06838867144829
MI,algalBES,1,20.7916666666667,0.524321232237256,2.32361651858545
MI,algalBES,1,26.7916666666667,0.467006395823103,2.34820500193359
MI,algalBES,1,5,0.481277109208899,1.93037260147719
MI,algalBES,2,0,0.384705984855011,1.49002900147263
MI,algalBES,2,15.8333333333333,0.495470429132057,2.21741882172343
MI,algalBES,2,20.7916666666667,0.496673501162711,2.26364538989452
MI,algalBES,2,26.7916666666667,0.448682909747873,2.35755406440118
MI,algalBES,2,5,0.514779977962658,2.13638246610823
MI,algalBES,3,0,0.324268635734099,1.41374856411042
MI,algalBES,3,15.8333333333333,0.456032152232705,2.2546717814914
MI,algalBES,3,20.7916666666667,0.457547330811873,2.34064175790998
MI,algalBES,3,26.7916666666667,0.383144898532591,2.28297955884738
MI,algalBES,3,5,0.504575122223437,2.33041953944535
MI,BES,1,0,0.349821738567403,1.13892535413154
MI,BES,1,15.8333333333333,0.52905740644396,1.39283716028891
MI,BES,1,20.7916666666667,0.509138441599245,1.41135447681026
MI,BES,1,26.7916666666667,0.412845026010333,1.42294417677429
MI,BES,1,5,0.561440768805646,1.67537043211134
MI,BES,2,0,0.356367144330821,1.16931894206901
MI,BES,2,15.8333333333333,0.541241678069526,1.39941208016005
MI,BES,2,20.7916666666667,0.483678584511258,1.38473122825144
MI,BES,2,26.7916666666667,0.411774078993181,1.44952860446802
MI,BES,2,5,0.458466471266296,1.389852787653
MI,BES,3,0,0.376759265849028,1.21265209632917
MI,BES,3,15.8333333333333,0.511711366426438,1.38207166035247
MI,BES,3,20.7916666666667,0.512669076410099,1.4166594403414
MI,BES,3,26.7916666666667,0.427273033054159,1.4450443884434
MI,BES,3,5,0.496794153871319,1.43383397711666
MI,control,1,0,0.56674334808463,1.47135470979389
MI,control,1,15.8333333333333,0.699026639083997,1.66135645867083
MI,control,1,20.7916666666667,0.590501930718882,1.7456807138047
MI,control,1,26.7916666666667,0.414698097066789,1.61315394017393
MI,control,1,5,0.713228818394056,1.62085878221961
MI,control,2,0,0.486622619074686,1.36340429115737
MI,control,2,15.8333333333333,0.68501952898279,1.62002175720065
MI,control,2,20.7916666666667,0.575626741706446,1.73588502601672
MI,control,2,26.7916666666667,0.448705819208664,1.65666346095339
MI,control,2,5,0.673919565629978,1.64135563479485
MI,control,3,0,0.472251589903086,1.30661829620026
MI,control,3,15.8333333333333,0.71513226087611,1.54933800728132
MI,control,3,20.7916666666667,0.694763348213746,1.61893860914789
MI,control,3,26.7916666666667,0.571868434012367,1.54311917554027
MI,control,3,5,0.645181121094863,1.56545221011487
MO,algal,1,0,0.782419484944563,2.07119903695801
MO,algal,1,10.8333333333333,1.47497060172578,3.47859514149239
MO,algal,1,13.7291666666667,1.5992300168162,3.88163011953762
MO,algal,1,19.8958333333333,1.69126131357172,3.89978117123328
MO,algal,1,24.8125,1.88192161796869,4.06190234342696
MO,algal,1,4.875,1.09260180790744,2.58341674248627
MO,algal,2,0,0.668489334465185,1.93758834190721
MO,algal,2,10.8333333333333,1.05196736334684,3.15394585290505
MO,algal,2,13.7291666666667,1.30425317303062,3.91264430337761
MO,algal,2,19.8958333333333,1.47629687219411,4.06604541542226
MO,algal,2,24.8125,1.51536248018782,3.79783537182423
MO,algal,2,4.875,0.977946143415665,2.76497017235049
MO,algal,3,0,0.555072935491376,1.74007092780096
MO,algal,3,10.8333333333333,0.956005705414574,3.18777602186531
MO,algal,3,13.7291666666667,1.11024997879792,3.65761618426534
MO,algal,3,19.8958333333333,1.29557880278692,3.88924519252143
MO,algal,3,24.8125,1.39298465552895,3.74645415167096
MO,algal,3,4.875,0.835950713067938,2.64407399943085
MO,algalBES,1,0,0.765029200509318,2.79904557284789
MO,algalBES,1,10.8333333333333,1.26921539571102,4.11897308109886
MO,algalBES,1,13.7291666666667,1.26069594649202,4.46557493471309
MO,algalBES,1,19.8958333333333,1.10638851661878,4.26038679495103
MO,algalBES,1,24.8125,0.845609947879327,3.64720552325202
MO,algalBES,1,4.875,1.11481820676174,3.79133036205496
MO,algalBES,2,0,0.607277857529158,2.67699490447967
MO,algalBES,2,10.8333333333333,0.958635863247972,3.87847861114856
MO,algalBES,2,13.7291666666667,0.923231286175657,4.12651708785904
MO,algalBES,2,19.8958333333333,0.592441608920203,3.07355275908269
MO,algalBES,2,24.8125,0.569841308979725,3.04243269797225
MO,algalBES,2,4.875,0.855702404816115,3.60762520120089
MO,algalBES,3,0,0.517608480514421,2.06646569381014
MO,algalBES,3,10.8333333333333,1.28370882549035,4.7492186376186
MO,algalBES,3,13.7291666666667,1.10622024462753,4.68362233658868
MO,algalBES,3,19.8958333333333,0.851508040899823,4.11226201817619
MO,algalBES,3,24.8125,0.734916055248253,3.58963246197149
MO,algalBES,3,4.875,1.04279148290703,3.73500336252526
MO,BES,1,0,0.399932826182053,1.62743927582953
MO,BES,1,10.8333333333333,0.635145855012481,2.17683835357399
MO,BES,1,13.7291666666667,0.558283783246166,2.00920883988852
MO,BES,1,19.8958333333333,0.552095602833053,2.19067515537547
MO,BES,1,24.8125,0.489754446751172,2.17886153022263
MO,BES,1,4.875,0.631528952237002,2.19319079486453
MO,BES,2,0,0.664480948924057,1.96748132355224
MO,BES,2,10.8333333333333,1.1206384401946,2.68150807140129
MO,BES,2,13.7291666666667,1.02391508460873,2.68943907127459
MO,BES,2,19.8958333333333,0.960846575367991,2.78769081349321
MO,BES,2,24.8125,0.857532898454228,2.69046120291723
MO,BES,2,4.875,0.977435425261915,2.38106402693091
MO,BES,3,0,0.856582620897563,2.75613209539669
MO,BES,3,10.8333333333333,1.46842122501565,3.86568096267253
MO,BES,3,13.7291666666667,1.3440957249146,3.77412189589075
MO,BES,3,19.8958333333333,0.958734577303365,2.9787593163144
MO,BES,3,24.8125,0.959829257213671,2.91745988041895
MO,BES,3,4.875,1.32456078413537,3.57061308518889
MO,control,1,0,0.649188866698102,1.67856079822902
MO,control,1,10.8333333333333,1.45296404825609,2.68313147996993
MO,control,1,13.7291666666667,1.03614371031335,3.00294363179037
MO,control,1,19.8958333333333,0.841567458360129,2.95421647013273
MO,control,1,24.8125,0.807666602732016,2.74608087332444
MO,control,1,4.875,1.05618682976072,2.39274915811693
MO,control,2,0,0.847192338156523,2.24089956860325
MO,control,2,10.8333333333333,1.35122658670995,2.99294904965526
MO,control,2,13.7291666666667,1.33543727714189,3.28583813576929
MO,control,2,19.8958333333333,1.04180018801316,2.97049417980291
MO,control,2,24.8125,1.03831283431726,2.91939855131149
MO,control,2,4.875,1.48306727046385,3.32552730014459
MO,control,3,0,0.843382735768164,2.00321314284696
MO,control,3,10.8333333333333,1.41595432939692,2.97492907831448
MO,control,3,13.7291666666667,1.35961465060107,3.12267914468408
MO,control,3,19.8958333333333,1.24313929727414,3.17251772532881
MO,control,3,24.8125,1.11266950946414,2.89197908092346
MO,control,3,4.875,1.28533407565137,2.64505790679688
NG,algal,1,0,0.83685269961304,2.69484641674997
NG,algal,1,16.0625,1.21614982186519,3.37467914444731
NG,algal,1,19.1458333333333,1.40861221005575,3.99509542188672
NG,algal,1,25.0208333333333,1.36032757678347,3.91971907534038
NG,algal,1,4,0.976878912544518,2.80585435387249
NG,algal,1,9.97916666666667,1.15534761964368,3.31603303872146
NG,algal,2,0,0.820622365031763,2.68612551908986
NG,algal,2,16.0625,1.12936987655848,3.40644356450351
NG,algal,2,19.1458333333333,1.22254256667355,3.76704147575938
NG,algal,2,25.0208333333333,0.938510009377622,3.08168325973037
NG,algal,2,4,0.985686506646648,2.95040893360888
NG,algal,2,9.97916666666667,0.991272210159068,3.14486467834557
NG,algal,3,0,0.618724424261464,2.19065312517325
NG,algal,3,16.0625,1.14533880058822,3.77559257716791
NG,algal,3,19.1458333333333,1.10120145877132,3.8238923283438
NG,algal,3,25.0208333333333,1.04065420461288,3.79393308717158
NG,algal,3,4,0.877110894482762,2.9467182687568
NG,algal,3,9.97916666666667,0.911341338493848,3.0468807439192
NG,algalBES,1,0,0.0973991407260634,1.26615468432552
NG,algalBES,1,16.0625,0.17830579904672,2.55334825457724
NG,algalBES,1,19.1458333333333,0.163878663733492,2.46877595707873
NG,algalBES,1,25.0208333333333,0.179201792873203,2.82155200115759
NG,algalBES,1,4,0.188347790998797,2.33961295218121
NG,algalBES,1,9.97916666666667,0.166013556240857,2.19304235338859
NG,algalBES,2,0,0.0996449251301303,1.36632821937468
NG,algalBES,2,16.0625,0.168895682112268,2.46689999678495
NG,algalBES,2,19.1458333333333,0.150522972488633,2.29474257281398
NG,algalBES,2,25.0208333333333,0.179685925673613,2.92908785800629
NG,algalBES,2,4,0.180259706876277,2.35651567920419
NG,algalBES,2,9.97916666666667,0.190220714223927,2.64586607010684
NG,algalBES,3,0,0.312252607325021,1.87261605786787
NG,algalBES,3,16.0625,0.550880380769804,3.17219998094636
NG,algalBES,3,19.1458333333333,0.420017220994536,2.55846552560774
NG,algalBES,3,25.0208333333333,0.445116274410619,2.94519882311107
NG,algalBES,3,4,0.449079496488116,2.51238508360239
NG,algalBES,3,9.97916666666667,0.426779156822288,2.43946061543186
NG,BES,1,0,0.282655324428875,1.67020411822338
NG,BES,1,16.0625,0.484727973810692,2.26905884493943
NG,BES,1,19.1458333333333,0.514460684009245,2.45730672218114
NG,BES,1,25.0208333333333,0.516259396274776,2.5323134014691
NG,BES,1,4,0.415204691393405,2.15773697500751
NG,BES,1,9.97916666666667,0.418016930032789,2.05209264303606
NG,BES,2,0,0.303525931874428,1.66823784773424
NG,BES,2,16.0625,0.531562875251309,2.38217063066054
NG,BES,2,19.1458333333333,0.561807610554072,2.57765475198862
NG,BES,2,25.0208333333333,0.461862257948567,2.13237536466619
NG,BES,2,4,0.525878456253406,2.59553190536119
NG,BES,2,9.97916666666667,0.480055789359704,2.21671774892181
NG,BES,3,0,0.461345549822472,1.74566333632824
NG,BES,3,16.0625,0.774715103243827,2.40873858010493
NG,BES,3,19.1458333333333,0.77178650041957,2.48780249164542
NG,BES,3,25.0208333333333,0.804136502673602,2.67192389876492
NG,BES,3,4,0.734679813096573,2.47556305328101
NG,BES,3,9.97916666666667,0.72223433258749,2.34495797275121
NG,control,1,0,1.22098903814514,2.8198807312808
NG,control,1,16.0625,1.65620715505548,4.23024811449019
NG,control,1,19.1458333333333,1.17890353067228,4.26803153220804
NG,control,1,25.0208333333333,0.257419868646288,4.07410529010023
NG,control,1,4,1.86077196033789,3.96806791569273
NG,control,1,9.97916666666667,1.66296495043499,3.51673952565552
NG,control,2,0,1.37856377278466,2.9273267860374
NG,control,2,16.0625,2.06813341888497,3.64653090197513
NG,control,2,19.1458333333333,1.97504470209806,3.58212295889176
NG,control,2,25.0208333333333,1.73954269454918,3.33698665165755
NG,control,2,4,1.95627364114646,3.72790897226952
NG,control,2,9.97916666666667,1.72010769036253,3.14553486922782
NG,control,3,0,1.24838414413332,2.62267165497039
NG,control,3,16.0625,1.68025618472258,2.86751652847328
